MAG	Completeness	Contamination	Total_tRNAs	AA_Coverage	16S	23S	5S	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes	user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings	domain	check_Source	gtdb_source	source	from	rrna_completeness	trna_completeness	functional_completeness	warning_penalty	comprehensive_quality_score	warning_level	warning_priority
T2108174114_concoct_bins_bin.97	99.69	0.33	34	15	0	0	1	Gradient Boost (General Model)	11	0.915	100833	319.2134484885873	1691628	0.51	1621	28	350898		T2108174114_concoct_bins_bin.97	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__						GCF_900155585.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__Aedoeadaptatus urinae	94.13	0.851	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900088125.1, s__Aedoeadaptatus pacaensis, 95.0, 92.69, 0.81; GCF_900343085.1, s__Aedoeadaptatus coli, 95.0, 86.48, 0.566; GCF_025566985.1, s__Aedoeadaptatus acetigenes, 95.0, 85.83, 0.567; GCF_943169845.1, s__Aedoeadaptatus rachelemmaiella, 95.0, 85.52, 0.555; GCA_023393815.1, s__Aedoeadaptatus sp023393815, 95.0, 82.13, 0.283	98.13	11.0	0.99723	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	HSMG_4628	hsmg_part1	HSMG	human	33.33333333333333	75.0	56.93333333333333	0.05	91.08385848284352	1类警告	2
T2108174115_maxbin2_bins_bin.47	93.72	2.16	31	15	1	0	1	Gradient Boost (General Model)	11	0.913	22761	301.76413255360626	1522484	0.51	1539	121	72895		T2108174115_maxbin2_bins_bin.47	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__						GCF_900155585.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__Aedoeadaptatus urinae	94.26	0.846	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900088125.1, s__Aedoeadaptatus pacaensis, 95.0, 92.68, 0.792; GCF_025566985.1, s__Aedoeadaptatus acetigenes, 95.0, 86.9, 0.558; GCF_943169845.1, s__Aedoeadaptatus rachelemmaiella, 95.0, 86.73, 0.541; GCF_900343085.1, s__Aedoeadaptatus coli, 95.0, 86.68, 0.568; GCA_023393815.1, s__Aedoeadaptatus sp023393815, 95.0, 81.81, 0.229	89.14	11.0	0.99714	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	HSMG_4628	hsmg_part_2_2_output	HSMG	human	66.66666666666666	75.0	69.06666666666666	0.05	83.63040968678624	1类警告	2
T2108174114_maxbin2_bins_bin.29	100.0	3.06	35	15	0	0	2	Gradient Boost (General Model)	11	0.914	87914	318.4884547069272	1761468	0.51	1689	56	350898		T2108174114_maxbin2_bins_bin.29	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__						GCF_900155585.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__Aedoeadaptatus urinae	94.23	0.812	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900088125.1, s__Aedoeadaptatus pacaensis, 95.0, 92.48, 0.772; GCF_900343085.1, s__Aedoeadaptatus coli, 95.0, 86.53, 0.543; GCF_025566985.1, s__Aedoeadaptatus acetigenes, 95.0, 86.49, 0.543; GCF_943169845.1, s__Aedoeadaptatus rachelemmaiella, 95.0, 85.98, 0.523; GCA_023393815.1, s__Aedoeadaptatus sp023393815, 95.0, 82.13, 0.283	95.63	11.0	0.99719	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	HSMG_4628	hsmg_part_2_2_output	HSMG	human	33.33333333333333	75.0	57.33333333333333	0.05	85.94197055590044	1类警告	2
T2108174145_maxbin2_bins_bin.19	96.56	1.28	29	13	0	1	1	Gradient Boost (General Model)	11	0.916	49434	313.5496997998666	1535330	0.51	1499	80	165371		T2108174145_maxbin2_bins_bin.19	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__						GCF_900155585.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__Aedoeadaptatus urinae	94.18	0.855	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900088125.1, s__Aedoeadaptatus pacaensis, 95.0, 92.99, 0.847; GCF_025566985.1, s__Aedoeadaptatus acetigenes, 95.0, 87.13, 0.6; GCF_900343085.1, s__Aedoeadaptatus coli, 95.0, 87.1, 0.593; GCF_943169845.1, s__Aedoeadaptatus rachelemmaiella, 95.0, 86.15, 0.568; GCA_023393815.1, s__Aedoeadaptatus sp023393815, 95.0, 81.79, 0.268	89.87	11.0	0.99671	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	HSMG_4628	hsmg_part_2_2_output	HSMG	human	66.66666666666666	65.0	64.26666666666667	0.05	86.35215487217148	1类警告	2
T2108174147_maxbin2_bins_bin.30	97.93	3.41	34	14	0	1	1	Gradient Boost (General Model)	11	0.91	46558	311.40934234787954	1664961	0.51	1627	92	165381		T2108174147_maxbin2_bins_bin.30	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__						GCF_900155585.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__Aedoeadaptatus urinae	94.54	0.838	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Aedoeadaptatus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900088125.1, s__Aedoeadaptatus pacaensis, 95.0, 93.13, 0.826; GCF_900343085.1, s__Aedoeadaptatus coli, 95.0, 86.69, 0.572; GCF_025566985.1, s__Aedoeadaptatus acetigenes, 95.0, 86.55, 0.584; GCF_943169845.1, s__Aedoeadaptatus rachelemmaiella, 95.0, 86.02, 0.534; GCA_023393815.1, s__Aedoeadaptatus sp023393815, 95.0, 82.02, 0.285	94.04	11.0	0.99671	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	HSMG_4628	hsmg_part1	HSMG	human	66.66666666666666	70.0	68.26666666666667	0.05	84.1837176882527	1类警告	2
T2108174123_concoct_bins_bin.96	100.0	0.45	47	20	0	0	0	Gradient Boost (General Model)	11	0.928	292300	319.97523443135367	4293668	0.68	4159	31	494415		T2108174123_concoct_bins_bin.96	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Knoellia;s__						GCF_000152705.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Knoellia;s__Knoellia sp000152705	86.58	0.505	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Knoellia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_040518285.1, s__Knoellia sp040518285, 95.0, 85.62, 0.461; GCA_039917755.1, s__Knoellia sp039917755, 95.0, 83.29, 0.298; GCF_000768675.1, s__Knoellia flava, 95.0, 83.19, 0.31; GCF_007992835.1, s__Knoellia locipacati, 95.0, 83.01, 0.358; GCF_001427985.1, s__Knoellia sp001427985, 95.0, 82.63, 0.314; GCF_000768685.1, s__Knoellia subterranea, 95.0, 82.61, 0.291; GCA_031844405.1, s__Knoellia sp031844405, 95.0, 82.4, 0.292; GCF_000768695.1, s__Knoellia aerolata, 95.0, 82.39, 0.218; GCF_000768705.1, s__Knoellia sinensis, 95.0, 82.1, 0.236; GCF_003002895.1, s__Knoellia remsis, 95.0, 80.59, 0.161	94.06	11.0	0.99311	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	HSMG_4628	hsmg_part_2_2_output	HSMG	human	0.0	100.0	58.8	0.05	94.56415105830112	1类警告	2
T2108173978_concoct_bins_bin.221	97.71	0.2	46	18	0	0	2	Neural Network (Specific Model)	11	0.92	27563	298.3068396864017	3589527	0.68	3699	198	97020		T2108173978_concoct_bins_bin.221	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Knoellia;s__											d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Knoellia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000152705.1, s__Knoellia sp000152705, 95.0, 87.11, 0.507; GCF_040518285.1, s__Knoellia sp040518285, 95.0, 87.01, 0.533; GCF_007992835.1, s__Knoellia locipacati, 95.0, 83.53, 0.309; GCF_001427985.1, s__Knoellia sp001427985, 95.0, 83.02, 0.284; GCA_031844405.1, s__Knoellia sp031844405, 95.0, 83.01, 0.274; GCF_000768675.1, s__Knoellia flava, 95.0, 82.99, 0.277; GCA_039917755.1, s__Knoellia sp039917755, 95.0, 82.81, 0.259; GCF_000768685.1, s__Knoellia subterranea, 95.0, 82.66, 0.26; GCF_000768705.1, s__Knoellia sinensis, 95.0, 82.51, 0.221; GCF_000768695.1, s__Knoellia aerolata, 95.0, 82.44, 0.249; GCF_003002895.1, s__Knoellia remsis, 95.0, 81.03, 0.155	90.17	11.0	0.98826	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	HSMG_4628	hsmg_part1	HSMG	human	33.33333333333333	90.0	67.73333333333333	0.05	90.31325047177141	1类警告	2
T2108174123_metabat2_bins_bin.67	100.0	0.46	48	20	0	0	0	Neural Network (Specific Model)	11	0.928	292300	319.37092060399414	4229247	0.68	4106	37	494415		T2108174123_metabat2_bins_bin.67	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Knoellia;s__						GCF_000152705.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Knoellia;s__Knoellia sp000152705	86.58	0.506	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Knoellia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_040518285.1, s__Knoellia sp040518285, 95.0, 85.62, 0.461; GCA_039917755.1, s__Knoellia sp039917755, 95.0, 83.29, 0.299; GCF_000768675.1, s__Knoellia flava, 95.0, 83.19, 0.31; GCF_007992835.1, s__Knoellia locipacati, 95.0, 83.01, 0.358; GCF_000768685.1, s__Knoellia subterranea, 95.0, 82.64, 0.29; GCF_001427985.1, s__Knoellia sp001427985, 95.0, 82.63, 0.314; GCA_031844405.1, s__Knoellia sp031844405, 95.0, 82.4, 0.292; GCF_000768695.1, s__Knoellia aerolata, 95.0, 82.39, 0.218; GCF_000768705.1, s__Knoellia sinensis, 95.0, 82.14, 0.236; GCF_003002895.1, s__Knoellia remsis, 95.0, 80.61, 0.161	94.06	11.0	0.99311	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	HSMG_4628	hsmg_part1	HSMG	human	0.0	100.0	59.2	0.05	94.66115105830113	1类警告	2
T2108174131_concoct_bins_bin.116	98.39	0.04	28	16	0	0	0	Neural Network (Specific Model)	11	0.92	25676	299.7391910739192	2100211	0.41	2151	136	74028		T2108174131_concoct_bins_bin.116	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__GCA-2401735;s__						GCA_022599515.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__GCA-2401735;s__GCA-2401735 sp022599515	88.54	0.707	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__GCA-2401735;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_041612255.1, s__GCA-2401735 sp041612255, 95.0, 83.94, 0.505; GCA_041612055.1, s__GCA-2401735 sp041612055, 95.0, 83.51, 0.231; GCA_018398995.1, s__GCA-2401735 sp018398995, 95.0, 80.5, 0.194	95.45	11.0	0.99291	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	HSMG_4628	hsmg_part1	HSMG	human	0.0	80.0	43.2	0.05	86.32129564599255	1类警告	2
T2108174133_metabat2_bins_bin.18	99.91	2.12	33	18	0	0	1	Neural Network (Specific Model)	11	0.909	160922	313.23156532988355	1594212	0.3	1546	43	218500		T2108174133_metabat2_bins_bin.18	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis	GCF_000378725.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis	98.51	0.876	GCF_000378725.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis	98.51	0.876	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902489255.1, s__Peptoniphilus_A sp902489255, 95.0, 83.34, 0.184	94.58	11.0			Bacteria	HSMG_4628	hsmg_part_2_2_output	HSMG	human	33.33333333333333	90.0	62.53333333333333	0.0	89.26542583690771	无警告	1
T2107171978_metabat2_bins_bin.79	94.08	0.59	25	14	0	0	0	Neural Network (Specific Model)	11	0.906	56518	305.5042455911169	1545476	0.3	1531	70	136985		T2107171978_metabat2_bins_bin.79	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis	GCF_000378725.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis	98.2	0.885	GCF_000378725.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis	98.2	0.885	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902489255.1, s__Peptoniphilus_A sp902489255, 95.0, 83.03, 0.193	94.58	11.0			Bacteria	HSMG_4628	hsmg_part1	HSMG	human	0.0	70.0	38.0	0.0	84.85378564573861	无警告	1
T2108174145_metabat2_bins_bin.74	94.44	0.0	44	19	0	0	3	Neural Network (Specific Model)	11	0.875	239892	352.48261851015803	2671417	0.46	2215	14	595867		T2108174145_metabat2_bins_bin.74	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__						GCA_934120735.1	95.28	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp934120735	94.29	0.744	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900547085.1, s__Prevotella sp900547085, 95.0, 94.93, 0.823; GCA_902465605.1, s__Prevotella sp902465605, 95.0, 94.79, 0.795; GCA_963511375.1, s__Prevotella sp963511375, 95.0, 94.66, 0.76; GCA_028726625.1, s__Prevotella sp028726625, 95.0, 94.54, 0.778; GCF_025151385.1, s__Prevotella buccalis, 95.0, 94.39, 0.829; GCA_902488665.1, s__Prevotella sp902488665, 95.0, 94.31, 0.818; GCA_946999025.1, s__Prevotella sp946999025, 95.0, 94.08, 0.683; GCF_000479005.1, s__Prevotella sp000479005, 95.0, 92.9, 0.718; GCA_946998205.1, s__Prevotella sp946998205, 95.0, 88.56, 0.528; GCF_000455445.1, s__Prevotella timonensis, 95.0, 86.46, 0.188	96.86	11.0	0.99837	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Bacteria	HSMG_4628	hsmg_part_2_2_output	HSMG	human	33.33333333333333	95.0	68.93333333333334	0.05	94.5484330156954	1类警告	2
T2109198874_concoct_bins_bin.21	99.99	0.02	44	19	0	0	1	Neural Network (Specific Model)	11	0.89	76263	310.22871287128714	2107875	0.42	2020	42	218991		T2109198874_concoct_bins_bin.21	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_F	GCF_035544715.1	95.54	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_F	99.17	0.947	GCF_035544715.1	95.54	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_F	99.17	0.947	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_015557775.1, s__Streptococcus parasanguinis_AA, 95.46, 95.55, 0.88; GCF_040226555.1, s__Streptococcus parasanguinis_W, 95.79, 95.5, 0.841; GCF_015556095.1, s__Streptococcus parasanguinis_Q, 95.18, 95.26, 0.839; GCF_943193075.1, s__Streptococcus caecimuris, 95.77, 95.22, 0.831; GCF_032163505.1, s__Streptococcus parasanguinis_V, 95.65, 95.13, 0.837; GCF_039059645.1, s__Streptococcus parasanguinis_X, 95.7, 95.08, 0.826; GCA_032572035.1, s__Streptococcus parasanguinis_AB, 95.55, 95.07, 0.836; GCF_001813105.1, s__Streptococcus sp001813105, 95.24, 95.06, 0.85; GCF_001813505.1, s__Streptococcus sp001813505, 95.59, 95.05, 0.844; GCF_031582885.1, s__Streptococcus parasanguinis_M, 95.21, 95.04, 0.845; GCF_016648925.1, s__Streptococcus sp900766505, 95.4, 95.01, 0.839; GCF_000963275.1, s__Streptococcus parasanguinis_B, 95.08, 95.01, 0.819; GCA_032477695.1, s__Streptococcus parasanguinis_Y, 95.5, 95.01, 0.81; GCF_008727815.1, s__Streptococcus sp008727815, 95.46, 95.0, 0.815; GCF_024463135.1, s__Streptococcus parasanguinis_S, 95.0, 94.96, 0.858; GCA_027685415.1, s__Streptococcus sp027685415, 95.68, 94.96, 0.84; GCA_018366675.1, s__Streptococcus parasanguinis_R, 95.6, 94.88, 0.802; GCF_001069785.1, s__Streptococcus parasanguinis_T, 95.15, 94.83, 0.878; GCA_958445905.1, s__Streptococcus sp958445905, 95.53, 94.83, 0.851; GCF_001813295.1, s__Streptococcus sp001813295, 95.4, 94.79, 0.814; GCF_016648855.1, s__Streptococcus parasanguinis_L, 95.28, 94.78, 0.83; GCA_036663675.1, s__Streptococcus sp036663675, 95.48, 94.78, 0.821; GCF_030545615.1, s__Streptococcus parasanguinis_Z, 95.54, 94.77, 0.833; GCF_024295625.1, s__Streptococcus sp024295625, 95.35, 94.72, 0.828; GCF_019929185.1, s__Streptococcus parasanguinis_O, 95.3, 94.7, 0.828; GCF_001813675.1, s__Streptococcus sp001813675, 95.49, 94.7, 0.815; GCA_018377375.1, s__Streptococcus parasanguinis_N, 95.05, 94.7, 0.778; GCF_023109675.1, s__Streptococcus parasanguinis_I, 95.39, 94.69, 0.803; GCA_000448565.1, s__Streptococcus sp000448565, 95.0, 94.67, 0.812; GCA_934215455.1, s__Streptococcus sp934215455, 95.31, 94.59, 0.847; GCA_902479835.1, s__Streptococcus sp902479835, 95.0, 94.56, 0.875; GCF_034134805.1, s__Streptococcus sp034134805, 95.65, 94.56, 0.817; GCF_000507765.1, s__Streptococcus parasanguinis_J, 95.0, 94.56, 0.812; GCA_905188195.1, s__Streptococcus parasanguinis_P, 95.0, 94.55, 0.812; GCF_959025735.1, s__Streptococcus sp959025735, 95.09, 94.52, 0.816; GCA_018365265.1, s__Streptococcus parasanguinis_G, 95.0, 94.5, 0.785; GCF_001073155.1, s__Streptococcus parasanguinis_D, 95.0, 94.44, 0.767; GCA_030825825.1, s__Streptococcus sp030825825, 95.0, 94.34, 0.822; GCF_034137685.1, s__Streptococcus parasanguinis_C, 95.05, 94.33, 0.823; GCF_001074805.1, s__Streptococcus parasanguinis_A, 95.0, 94.24, 0.839; GCA_902373455.1, s__Streptococcus sp902373455, 95.0, 94.23, 0.839; GCA_018499505.1, s__Streptococcus parasanguinis_K, 95.0, 94.23, 0.797; GCF_001578955.1, s__Streptococcus parasanguinis_U, 95.0, 94.09, 0.761; GCA_902480035.1, s__Streptococcus sp902480035, 95.0, 94.02, 0.827; GCF_000164675.2, s__Streptococcus parasanguinis, 95.0, 93.91, 0.768; GCA_916048115.1, s__Streptococcus sp916048115, 95.0, 93.69, 0.799; GCF_040908565.1, s__Streptococcus parasanguinis_AC, 95.0, 93.15, 0.79; GCA_963554405.1, s__Streptococcus sp963554405, 95.0, 93.07, 0.673; GCA_900755085.1, s__Streptococcus sp900755085, 95.0, 92.3, 0.726; GCF_000314795.2, s__Streptococcus sp000314795, 95.0, 91.7, 0.788; GCF_901875555.1, s__Streptococcus parasanguinis_H, 95.0, 91.57, 0.753; GCA_963543165.1, s__Streptococcus sp963543165, 95.0, 91.31, 0.757; GCA_963540685.1, s__Streptococcus sp963540685, 95.0, 89.5, 0.683; GCF_016642265.1, s__Streptococcus lactarius, 95.0, 88.79, 0.579; GCF_001072385.1, s__Streptococcus sp001072385, 95.0, 86.69, 0.32; GCA_902363395.1, s__Streptococcus sp902363395, 95.0, 86.55, 0.334; GCF_000186465.1, s__Streptococcus australis, 95.0, 86.46, 0.322; GCF_019930045.1, s__Streptococcus australis_D, 95.0, 86.34, 0.311; GCF_004166885.1, s__Streptococcus sp004166885, 95.0, 86.12, 0.333; GCA_902836505.1, s__Streptococcus sp902836505, 95.0, 86.11, 0.224; GCF_015553625.1, s__Streptococcus australis_B, 95.0, 86.03, 0.33; GCF_021341835.1, s__Streptococcus sp021341835, 95.0, 85.94, 0.3; GCF_040226615.1, s__Streptococcus australis_E, 95.0, 85.9, 0.323; GCF_006385805.1, s__Streptococcus xiaochunlingii, 95.0, 85.56, 0.311; GCF_030825805.1, s__Streptococcus sp030825805, 95.05, 85.45, 0.298; GCF_900636365.1, s__Streptococcus viridans_A, 95.06, 85.29, 0.306; GCA_902470035.1, s__Streptococcus sp902470035, 95.0, 85.29, 0.269; GCF_004785935.1, s__Streptococcus rubneri, 95.0, 85.27, 0.297; GCF_905372335.1, s__Streptococcus sp905372335, 95.05, 85.23, 0.273; GCF_000479335.1, s__Streptococcus ilei, 95.0, 84.92, 0.295; GCF_003943615.1, s__Streptococcus australis_C, 95.0, 84.65, 0.3	98.27	11.0			Bacteria	HSMG_4628	hsmg_part1	HSMG	human	33.33333333333333	95.0	68.93333333333334	0.0	94.8086122105399	无警告	1
